ID=2, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=1
ID=63, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=6, ClienteID=12
ID=65, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=24, Loja=Loja C, PosicaoEsteiraLoja=7, ClienteID=18
ID=68, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=27, Loja=Loja C, PosicaoEsteiraLoja=8, ClienteID=19
ID=72, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=31, Loja=Loja C, PosicaoEsteiraLoja=9, ClienteID=10
ID=74, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=33, Loja=Loja C, PosicaoEsteiraLoja=10, ClienteID=17
ID=76, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=35, Loja=Loja C, PosicaoEsteiraLoja=11, ClienteID=16
ID=78, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=38, Loja=Loja C, PosicaoEsteiraLoja=12, ClienteID=15
ID=82, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=13, ClienteID=16
ID=85, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=4, Loja=Loja C, PosicaoEsteiraLoja=14, ClienteID=6
ID=88, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=7, Loja=Loja C, PosicaoEsteiraLoja=15, ClienteID=13
ID=92, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=11, Loja=Loja C, PosicaoEsteiraLoja=16, ClienteID=19
ID=95, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=14, Loja=Loja C, PosicaoEsteiraLoja=17, ClienteID=2
ID=99, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=18, Loja=Loja C, PosicaoEsteiraLoja=18, ClienteID=17
ID=101, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja C, PosicaoEsteiraLoja=19, ClienteID=16
ID=103, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=15
ID=107, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=26, Loja=Loja C, PosicaoEsteiraLoja=1, ClienteID=13
ID=109, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=28, Loja=Loja C, PosicaoEsteiraLoja=2, ClienteID=5
ID=112, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=31, Loja=Loja C, PosicaoEsteiraLoja=3, ClienteID=10
ID=116, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=35, Loja=Loja C, PosicaoEsteiraLoja=4, ClienteID=7
ID=122, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=5, ClienteID=17
ID=126, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=5, Loja=Loja C, PosicaoEsteiraLoja=6, ClienteID=18
ID=128, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=7, Loja=Loja C, PosicaoEsteiraLoja=7, ClienteID=10
ID=130, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=9, Loja=Loja C, PosicaoEsteiraLoja=8, ClienteID=3
ID=132, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=11, Loja=Loja C, PosicaoEsteiraLoja=9, ClienteID=13
ID=135, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja C, PosicaoEsteiraLoja=10, ClienteID=20
ID=137, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=16, Loja=Loja C, PosicaoEsteiraLoja=11, ClienteID=14
ID=139, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=18, Loja=Loja C, PosicaoEsteiraLoja=12, ClienteID=12
ID=144, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=23, Loja=Loja C, PosicaoEsteiraLoja=13, ClienteID=7
ID=150, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=29, Loja=Loja C, PosicaoEsteiraLoja=14, ClienteID=20
ID=153, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=32, Loja=Loja C, PosicaoEsteiraLoja=15, ClienteID=10
ID=156, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=35, Loja=Loja C, PosicaoEsteiraLoja=16, ClienteID=11
ID=158, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=37, Loja=Loja C, PosicaoEsteiraLoja=17, ClienteID=8
ID=161, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=0, Loja=Loja C, PosicaoEsteiraLoja=18, ClienteID=13
ID=168, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=7, Loja=Loja C, PosicaoEsteiraLoja=19, ClienteID=17
ID=170, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=9, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=8
ID=172, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=11, Loja=Loja C, PosicaoEsteiraLoja=1, ClienteID=14
ID=174, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=13, Loja=Loja C, PosicaoEsteiraLoja=2, ClienteID=18
ID=177, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=16, Loja=Loja C, PosicaoEsteiraLoja=3, ClienteID=4
ID=181, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=20, Loja=Loja C, PosicaoEsteiraLoja=4, ClienteID=12
ID=183, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=5, ClienteID=17
ID=185, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=24, Loja=Loja C, PosicaoEsteiraLoja=6, ClienteID=16
ID=187, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=26, Loja=Loja C, PosicaoEsteiraLoja=7, ClienteID=4
ID=190, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=29, Loja=Loja C, PosicaoEsteiraLoja=8, ClienteID=9
ID=195, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=36, Loja=Loja C, PosicaoEsteiraLoja=9, ClienteID=17
ID=198, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=37, Loja=Loja C, PosicaoEsteiraLoja=10, ClienteID=4
ID=206, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=5, Loja=Loja C, PosicaoEsteiraLoja=11, ClienteID=20
ID=208, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=7, Loja=Loja C, PosicaoEsteiraLoja=12, ClienteID=9
ID=210, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=9, Loja=Loja C, PosicaoEsteiraLoja=13, ClienteID=18
ID=213, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=12, Loja=Loja C, PosicaoEsteiraLoja=14, ClienteID=3
ID=215, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja C, PosicaoEsteiraLoja=15, ClienteID=6
ID=217, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=16, Loja=Loja C, PosicaoEsteiraLoja=16, ClienteID=9
ID=219, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=18, Loja=Loja C, PosicaoEsteiraLoja=17, ClienteID=12
ID=221, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja C, PosicaoEsteiraLoja=18, ClienteID=2
ID=223, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=22, Loja=Loja C, PosicaoEsteiraLoja=19, ClienteID=19
ID=225, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=24, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=8
ID=227, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=26, Loja=Loja C, PosicaoEsteiraLoja=1, ClienteID=17
ID=229, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=28, Loja=Loja C, PosicaoEsteiraLoja=2, ClienteID=20
ID=236, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=35, Loja=Loja C, PosicaoEsteiraLoja=3, ClienteID=19
ID=239, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=38, Loja=Loja C, PosicaoEsteiraLoja=4, ClienteID=2
ID=241, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=0, Loja=Loja C, PosicaoEsteiraLoja=5, ClienteID=17
ID=244, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=3, Loja=Loja C, PosicaoEsteiraLoja=6, ClienteID=3
ID=247, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=6, Loja=Loja C, PosicaoEsteiraLoja=7, ClienteID=2
ID=249, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=8, Loja=Loja C, PosicaoEsteiraLoja=8, ClienteID=17
ID=251, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=10, Loja=Loja C, PosicaoEsteiraLoja=9, ClienteID=14
ID=253, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=12, Loja=Loja C, PosicaoEsteiraLoja=10, ClienteID=6
ID=259, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=18, Loja=Loja C, PosicaoEsteiraLoja=11, ClienteID=13
ID=261, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja C, PosicaoEsteiraLoja=12, ClienteID=6
ID=264, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=23, Loja=Loja C, PosicaoEsteiraLoja=13, ClienteID=18
ID=266, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja C, PosicaoEsteiraLoja=14, ClienteID=11
ID=269, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=28, Loja=Loja C, PosicaoEsteiraLoja=15, ClienteID=1
ID=271, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=30, Loja=Loja C, PosicaoEsteiraLoja=16, ClienteID=5
ID=277, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=36, Loja=Loja C, PosicaoEsteiraLoja=17, ClienteID=15
ID=279, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=38, Loja=Loja C, PosicaoEsteiraLoja=18, ClienteID=1
ID=281, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=0, Loja=Loja C, PosicaoEsteiraLoja=19, ClienteID=5
ID=283, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=2, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=7
ID=292, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=11, Loja=Loja C, PosicaoEsteiraLoja=1, ClienteID=2
ID=294, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=13, Loja=Loja C, PosicaoEsteiraLoja=2, ClienteID=15
ID=296, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=15, Loja=Loja C, PosicaoEsteiraLoja=3, ClienteID=7
ID=298, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja C, PosicaoEsteiraLoja=4, ClienteID=1
ID=300, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=19, Loja=Loja C, PosicaoEsteiraLoja=5, ClienteID=20
ID=302, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=21, Loja=Loja C, PosicaoEsteiraLoja=6, ClienteID=12
ID=305, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=24, Loja=Loja C, PosicaoEsteiraLoja=7, ClienteID=7
ID=307, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=26, Loja=Loja C, PosicaoEsteiraLoja=8, ClienteID=16
ID=309, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=28, Loja=Loja C, PosicaoEsteiraLoja=9, ClienteID=12
ID=311, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=30, Loja=Loja C, PosicaoEsteiraLoja=10, ClienteID=3
ID=320, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=39, Loja=Loja C, PosicaoEsteiraLoja=11, ClienteID=4
ID=322, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=12, ClienteID=5
ID=326, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=5, Loja=Loja C, PosicaoEsteiraLoja=13, ClienteID=15
ID=334, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=13, Loja=Loja C, PosicaoEsteiraLoja=14, ClienteID=13
ID=336, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=15, Loja=Loja C, PosicaoEsteiraLoja=15, ClienteID=10
ID=338, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja C, PosicaoEsteiraLoja=16, ClienteID=12
ID=340, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=19, Loja=Loja C, PosicaoEsteiraLoja=17, ClienteID=18
ID=342, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=21, Loja=Loja C, PosicaoEsteiraLoja=18, ClienteID=5
ID=344, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=23, Loja=Loja C, PosicaoEsteiraLoja=19, ClienteID=10
ID=346, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=16
ID=353, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=32, Loja=Loja C, PosicaoEsteiraLoja=1, ClienteID=19
ID=360, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=39, Loja=Loja C, PosicaoEsteiraLoja=2, ClienteID=4
ID=362, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=3, ClienteID=18
ID=369, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=8, Loja=Loja C, PosicaoEsteiraLoja=4, ClienteID=13
ID=371, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja C, PosicaoEsteiraLoja=5, ClienteID=9
ID=374, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=13, Loja=Loja C, PosicaoEsteiraLoja=6, ClienteID=11
ID=376, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=15, Loja=Loja C, PosicaoEsteiraLoja=7, ClienteID=12
ID=380, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=19, Loja=Loja C, PosicaoEsteiraLoja=8, ClienteID=17
ID=385, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=24, Loja=Loja C, PosicaoEsteiraLoja=9, ClienteID=10
ID=393, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=32, Loja=Loja C, PosicaoEsteiraLoja=10, ClienteID=4
ID=395, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=34, Loja=Loja C, PosicaoEsteiraLoja=11, ClienteID=2
ID=401, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=0, Loja=Loja C, PosicaoEsteiraLoja=12, ClienteID=17
ID=403, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=2, Loja=Loja C, PosicaoEsteiraLoja=13, ClienteID=9
ID=413, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=12, Loja=Loja C, PosicaoEsteiraLoja=14, ClienteID=14
ID=415, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=14, Loja=Loja C, PosicaoEsteiraLoja=15, ClienteID=19
ID=417, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=16, Loja=Loja C, PosicaoEsteiraLoja=16, ClienteID=5
ID=419, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=18, Loja=Loja C, PosicaoEsteiraLoja=17, ClienteID=17
ID=421, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=20, Loja=Loja C, PosicaoEsteiraLoja=18, ClienteID=18
ID=428, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=27, Loja=Loja C, PosicaoEsteiraLoja=19, ClienteID=4
ID=430, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=29, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=14
ID=432, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=31, Loja=Loja C, PosicaoEsteiraLoja=1, ClienteID=13
ID=434, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja C, PosicaoEsteiraLoja=2, ClienteID=2
ID=444, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=3, Loja=Loja C, PosicaoEsteiraLoja=3, ClienteID=8
ID=446, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=5, Loja=Loja C, PosicaoEsteiraLoja=4, ClienteID=9
ID=448, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=7, Loja=Loja C, PosicaoEsteiraLoja=5, ClienteID=16
ID=450, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=9, Loja=Loja C, PosicaoEsteiraLoja=6, ClienteID=12
ID=452, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=11, Loja=Loja C, PosicaoEsteiraLoja=7, ClienteID=19
ID=454, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=13, Loja=Loja C, PosicaoEsteiraLoja=8, ClienteID=11
ID=456, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=15, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=18
ID=462, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=21, Loja=Loja C, PosicaoEsteiraLoja=10, ClienteID=20
ID=464, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=23, Loja=Loja C, PosicaoEsteiraLoja=11, ClienteID=12
ID=466, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja C, PosicaoEsteiraLoja=12, ClienteID=7
ID=469, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=28, Loja=Loja C, PosicaoEsteiraLoja=13, ClienteID=13
ID=471, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=30, Loja=Loja C, PosicaoEsteiraLoja=14, ClienteID=19
ID=473, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=32, Loja=Loja C, PosicaoEsteiraLoja=15, ClienteID=17
ID=475, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=34, Loja=Loja C, PosicaoEsteiraLoja=16, ClienteID=9
ID=482, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=12
ID=484, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=3, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=20
ID=486, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=5, Loja=Loja C, PosicaoEsteiraLoja=19, ClienteID=19
ID=488, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=7, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=14
ID=491, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=10, Loja=Loja C, PosicaoEsteiraLoja=1, ClienteID=2
ID=493, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=12, Loja=Loja C, PosicaoEsteiraLoja=2, ClienteID=20
ID=3, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=1
ID=7, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=5, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=12
ID=2, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja C, PosicaoEsteiraLoja=2, ClienteID=6
ID=9, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=8, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=10
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=11, Loja=Loja C, PosicaoEsteiraLoja=0, ClienteID=8
ID=14, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=13, Loja=Loja C, PosicaoEsteiraLoja=5, ClienteID=19
ID=16, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=15, Loja=Loja C, PosicaoEsteiraLoja=6, ClienteID=18
ID=19, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=18, Loja=Loja C, PosicaoEsteiraLoja=7, ClienteID=19
ID=25, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=24, Loja=Loja C, PosicaoEsteiraLoja=8, ClienteID=15
ID=29, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=28, Loja=Loja C, PosicaoEsteiraLoja=9, ClienteID=9
ID=31, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=30, Loja=Loja C, PosicaoEsteiraLoja=10, ClienteID=6
ID=33, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=32, Loja=Loja C, PosicaoEsteiraLoja=11, ClienteID=8
ID=36, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=35, Loja=Loja C, PosicaoEsteiraLoja=12, ClienteID=9
ID=38, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=37, Loja=Loja C, PosicaoEsteiraLoja=13, ClienteID=14
ID=40, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=39, Loja=Loja C, PosicaoEsteiraLoja=14, ClienteID=2
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=1, Loja=Loja C, PosicaoEsteiraLoja=15, ClienteID=4
ID=45, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=4, Loja=Loja C, PosicaoEsteiraLoja=16, ClienteID=20
ID=49, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=8, Loja=Loja C, PosicaoEsteiraLoja=17, ClienteID=11
ID=52, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=10, Loja=Loja C, PosicaoEsteiraLoja=18, ClienteID=6
ID=54, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=13, Loja=Loja C, PosicaoEsteiraLoja=19, ClienteID=4
