ID=3, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=154, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0
ID=159, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0
ID=161, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0
ID=163, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=167, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=169, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0
ID=170, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0
ID=180, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0
ID=181, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=0
ID=188, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=0
ID=190, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0
ID=192, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0
ID=194, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=0
ID=197, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=0
ID=199, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0
ID=201, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0
ID=203, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=205, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0
ID=207, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=209, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0
ID=210, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0
ID=213, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0
ID=215, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=0
ID=217, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0
ID=219, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=18, Loja=Loja B, PosicaoEsteiraLoja=0
ID=222, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=0
ID=224, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=23, Loja=Loja B, PosicaoEsteiraLoja=0
ID=226, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=25, Loja=Loja B, PosicaoEsteiraLoja=0
ID=229, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=0
ID=231, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=0
ID=233, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=0
ID=235, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0
ID=239, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0
ID=241, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0
ID=243, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=253, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0
ID=261, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=0
ID=263, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0
ID=265, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0
ID=267, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0
ID=268, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=0
ID=271, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=0
ID=273, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=0
ID=275, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0
ID=279, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0
ID=281, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0
ID=283, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=286, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0
ID=293, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0
ID=296, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=0
ID=298, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=0
ID=300, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0
ID=303, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0
ID=305, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0
ID=307, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0
ID=310, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0
ID=312, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0
ID=314, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=0
ID=316, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=35, Loja=Loja B, PosicaoEsteiraLoja=0
ID=319, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0
ID=321, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0
ID=323, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=325, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0
ID=327, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=329, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0
ID=331, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0
ID=333, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0
ID=335, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=0
ID=337, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0
ID=339, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=18, Loja=Loja B, PosicaoEsteiraLoja=0
ID=350, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=0
ID=360, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=0
ID=362, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=0
ID=365, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0
ID=367, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=369, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0
ID=371, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0
ID=373, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0
ID=375, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=0
ID=377, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0
ID=379, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=18, Loja=Loja B, PosicaoEsteiraLoja=0
ID=381, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=0
ID=383, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0
ID=385, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0
ID=387, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0
ID=390, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0
ID=392, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0
ID=394, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=0
ID=396, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=35, Loja=Loja B, PosicaoEsteiraLoja=0
ID=399, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0
ID=401, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0
ID=403, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=405, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0
ID=407, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=409, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0
ID=411, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0
ID=413, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0
ID=422, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=0
ID=425, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0
ID=427, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0
ID=432, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0
ID=434, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=0
ID=435, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=35, Loja=Loja B, PosicaoEsteiraLoja=0
ID=439, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0
ID=441, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0
ID=443, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=447, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=449, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0
ID=451, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0
ID=453, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0
ID=456, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=0
ID=458, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=0
ID=460, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0
ID=462, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=0
ID=469, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=0
ID=471, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=0
ID=473, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=0
ID=475, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0
ID=479, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0
ID=481, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0
ID=483, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=487, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=489, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0
ID=491, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0
ID=493, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0
ID=495, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=0
ID=497, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0
ID=499, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=18, Loja=Loja B, PosicaoEsteiraLoja=0
ID=3, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=4, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0
ID=8, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=0
ID=11, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0
ID=16, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=0
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=0
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=23, Loja=Loja B, PosicaoEsteiraLoja=0
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=25, Loja=Loja B, PosicaoEsteiraLoja=0
ID=28, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=0
ID=32, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0
ID=35, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0
ID=37, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=0
ID=39, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0
ID=41, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0
ID=62, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=0
ID=67, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0
ID=71, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0
ID=73, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=0
ID=75, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0
ID=79, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=37, Loja=Loja B, PosicaoEsteiraLoja=0
ID=81, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0
ID=84, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0
ID=87, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=90, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=9, Loja=Loja B, PosicaoEsteiraLoja=0
ID=94, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=0
ID=97, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0
ID=102, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=0
ID=105, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0
ID=108, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=0
ID=111, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=0
ID=114, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=0
ID=118, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=37, Loja=Loja B, PosicaoEsteiraLoja=0
ID=120, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=0
ID=123, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=125, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0
ID=131, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0
ID=133, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0
ID=136, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=0
ID=140, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0
ID=142, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=0
ID=145, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0
ID=147, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0
ID=149, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=0
ID=152, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0
ID=160, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=0
